,count,hate_speech,offensive_language,neither,class,tweet
6827,3,3,0,0,0,"@matt_chu22 @RyanRiehle I'll do that, if you agree to take your Ethiopian starvin looking nigger ass back to Africa. #BuyFoodLittleGuy"
6828,3,0,2,1,1,@mattrbennett209 try some 2 Chainz. I heard he has some big booty hoes.
6829,3,1,2,0,1,"@matty_2_fatty fuck you bitch, where's my sleeve"
6830,6,0,6,0,1,@mauriokart wtf is ur tumblr bitch
6831,3,0,3,0,1,@max_dashevsky u and taber the shit coon
6832,6,1,2,3,2,"@mayarsharkawi Fake pics http://t.co/jtwUu9CYSr get off my TL, u r dismissed muzzie. @Darknight420 @JewJitsuGrl @Begbie_1 @efilnikcufecin7"
6833,3,0,2,1,1,@maycie32 do you mean you were too distracted by being a bitch ? :))
6834,3,0,3,0,1,@mayhemmiller faggot
6835,3,0,0,3,2,@mayormcginn @usmayors @SenFeinstein White people need those weapons to defend themselves from the subhuman trash your sort unleashes on us.
6836,3,2,0,1,0,"@mayormcginn If racial minorities weren't criminally inclined, they wouldn't have so much to worry about. Act your color, race traitor!"
6837,3,0,3,0,1,"@mbxvss we don't trust these hoes, lol na but it's bigger for us I think bc most guys talk to girls first, if you understand"
6838,3,0,3,0,1,@mcclearyb0y other than those the university and the white black and red ones .. The rest trash anyway. They just making shit up now
6839,6,0,6,0,1,@mchastain81 @TheWorldStories you fucked that bitch!
6840,3,1,2,0,1,@mckinley719 @UberFacts Mmm no thanks I've been saving mine up for this point in time....fucking queer....
6841,3,0,2,1,1,@mckinley719 I mean we have other pics of me ..idk why you chose that one *cough* bitch *cough*
6842,3,0,3,0,1,@mckinley719 bitch I will kill yo vibe
6843,3,0,3,0,1,@mckinley719 bitches bow down
6844,4,0,4,0,1,@mckinley719 fuck bitches get money
6845,3,0,3,0,1,@mckinley719 oh you spelled give wrong psh thought I'd be a bitch
6846,3,0,0,3,2,@mdsaab1 lmaoo abo crusty hands
6847,3,0,3,0,1,@meaghanyockey @DoltYourselfs @annacoman Thanks for saying hi today bitch!!
6848,3,0,1,2,2,@megalexatron trash about us and your from another conference- you can say goodbye
6849,3,0,3,0,1,@megankjanes23 Scrolling through my TL. Ol' sick ass bitch!!!
6850,3,0,0,3,2,@megann_17 you should make me brownies!
6851,3,0,0,3,2,"@megynkelly 
I don't understand the need for multiple autopsies. I guess they're going to keep on until they can slant 1 against the officer"
6852,3,1,2,0,1,@megynkelly next you could ask the grand wizard of the #kkk why so many are intolerant this poor soul's views. #cunt #tcot #frc #p2 #foxnews
6853,3,0,3,0,1,@mel0_yell0w ain't that a bitch.
6854,3,0,3,0,1,@meowfiesta o #k #bitch
6855,3,0,0,3,2,"@mesmart029 Someone recently told me that a local yokel was going to ""use my twitter account to damage me"" so... Yeah."
6856,3,0,3,0,1,@metroadlib I be THIIIIIIIS close to going real east side Detroit on they monkey ass. But. I don't.
6857,3,2,0,1,0,@mflagginski I live in the eye of a white trash hurricane. Milwaukie OR. Where people use bikes BC of DUI's not to save the environment.
6858,3,0,0,3,2,@mfsasso or jim crow laws segregation lynching laws... anti womans suffrage laws... amazing how everyone doesnt want to bring that up
6859,3,1,2,0,1,@mhs_austin drive you nigger
6860,3,0,3,0,1,@mia_coop speaking about me all the time tryna make me look bad like you wasn't just eating my pussy .
6861,3,2,1,0,0,@michaeldbirch What else do you expect from that nigger lover?
6862,3,1,2,0,1,@michaelragen @somesuchandco @whatupag you guys are pussies
6863,3,0,3,0,1,@michaelray_02 @blakeanderson21 thats life hoes gonna be hoes an you could blame Tammy
6864,3,0,0,3,2,@michelle_westt birds of a feather..
6865,3,1,2,0,1,@michellemcaffey I'll show you how much of a fag I am &#128527;
6866,3,0,1,2,2,"@michigannews13 an coaches dont put them in positions to be successful, the offensive struggles can all be put on gardner, program is trash"
6867,3,0,0,3,2,"@michigannews13 wow. Thats great language coming from a HS coach, you sure are a role model, you're trash, just like your account"
6868,3,0,0,3,2,@mickeyhart lookin good mick!
6869,3,2,1,0,0,"@midgetmadz shut your dirty dirt trap you limp knees, ashy footed, blue balls, isolated hamster wheel, no nipples bitch"
6870,3,0,1,2,2,@mightyfar they need to stop picking up UFCs trash though and build up there own fighters more.
6871,3,2,1,0,0,"@mike_ray7 congratulations, you are officially fucking retarded."
6872,3,0,3,0,1,@mikeceeno they say I got too many bitch ... I swear I ain't got the right ones
6873,3,2,1,0,0,@mikecheck_123 the favorite drink of white trash everywhere....
6874,3,0,3,0,1,"@mikecheck_123 try this one Mikey, none of that hick shit...http://youtu.be/Thls_tMuFkc"
6875,3,0,2,1,1,@mikeoe7765 That talentless skag IS a wardrobe malfunction.
6878,3,1,2,0,1,@mileysbae @rihanna bitch u lying about Justin's account ugly indian
6879,3,2,1,0,0,@milfmob @yoPapi_chulo fight me you fucking obese niglet
6880,3,0,1,2,2,"@mimi_sanabria I really did, right off my bed. Where you put all these dam yellow starburst!!!! *throws them out the window* &#128553;"
6881,3,2,1,0,0,@mimiswagnotes You are an ignorant cunt.
6882,3,0,3,0,1,@mingtong007 you still are a cunt
6883,3,0,0,3,2,@miquelpaniscus @ArcusGreatApes @graspunep The person actually holding the ape is NOT Paris. It's her sister
6884,3,3,0,0,0,"@miranda_mills okay, let's fight you ginger faggot"
6885,3,0,3,0,1,@mis_sarahd @basedpapi1017 never said I wanted to fuck a tranny...
6886,3,1,0,2,2,@mis_sarahd @basedpapi1017 tranny
6887,3,1,2,0,1,@mistaturk5 @DaUnfuqwitable1 nigga chill throw me in the jungle watch me come out with a gorilla monkey cheetah coat
6888,3,1,2,0,1,@mitch_krebs14 @Gnarles_Charles I am that queer gnarles Charles and no it wasn't me
6889,3,0,3,0,1,@mitchbattiste sup pussy;)
6890,3,0,3,0,1,@mjdwarner that's a bitch. I have no desire to see that much bullshit hahahaha
6891,3,2,1,0,0,@mjs79 @ChingonAbe well he is at Genos. So he is the ultimate faggot
6892,3,0,3,0,1,@mjziccardi that mindless twat is shitting on hiphop hahahaha
6893,3,0,3,0,1,@mkkberger juss the way she stands screams bitch! Lmao @mlwberger @bigbergerc
6894,3,3,0,0,0,@mlvassallo Oh really? fags are gross You aids infected sick fuckers
6895,3,0,3,0,1,@mmyar It's dumb cunts like you that make me sad to have served in a war so you wouldn't have to.
6896,3,0,1,2,2,@mobilesuitwaifu All the helmets in Destiny are trash. I wish I could just rock an invisible bubble instead. Hunters look like Robocop.
6897,3,0,3,0,1,@mommajjojo @smileitsalexx oh so basically we both will be your bitch all day? Mhmmm of course..............
6898,3,0,3,0,1,@mommajjojo love you too bitch :*
6899,3,0,3,0,1,@monetkittrell all this spaceship shit is retarded.
6900,3,2,1,0,0,"@moneydriven @2ManyLouboutins glad about your uncle, another stupid faggot off the world, hopefully you next."
6901,3,2,1,0,0,"@moneydriven I see a picture of you smoking, such a man of god. Disgraceful nig, you sir, are an embarrassment."
6902,3,1,2,0,1,@moneydriven LOL such a nig
6903,3,0,3,0,1,"@moneydriven lol profane words, bwahahahahahah mad gay faggot fuck boi. Get at me bitch ass nigga."
6904,3,0,3,0,1,@moneydriven y u arguing with that ugly bitch on twitter
6905,3,1,2,0,1,"@moneyhabitz17 hell yea,I'm surrounded by hillbillys an real ass rednecks"
6906,3,0,0,3,2,@moneypulatief @globalriot Nee dat is na langdurig gepest worden.Zoals ik al zei:in d kiem smoren.Is ook vb voor t kind hoe je moet optreden
6907,3,0,0,3,2,@monicawarren16 #pumprules is on bravo...quality trash
6908,3,0,0,3,2,@monkbent What's with that come-at-me-bro bird? Stressful.
6909,6,0,6,0,1,@moodym0lly back Atcha bitch!
6910,3,0,3,0,1,"@moose_05 ya know gamoot, i considered it, but then I was like wait. I'm no little baby back bitch"
6911,3,0,3,0,1,@morgan_mccubbin fake bitches.... #nicetry
6912,3,0,3,0,1,"@morgantayler_ I apologize Morgan, but a bitch was blind for a whole 35 seconds!!!!"
6913,3,0,3,0,1,@morganwelborn you're a bitch
6914,6,1,5,0,1,@moyizzy naw negro
6915,3,0,1,2,2,@mr_republicann chik fil a. hipotle is trash and taco bell will give you the runs
6916,3,1,2,0,1,@mrfoolycooly @DM___3 faggot alert
6917,3,0,3,0,1,@mrfoolycooly bitch ass scaring me! Lol you don't keep up with the new ones yet?
6918,3,0,0,3,2,@mrfoolycooly i dont think he did the celestial dragon killed him
6919,3,0,3,0,1,@mrfoolycooly im still where that giant muk shit eats that candy with ceasar clown
6920,3,2,1,0,0,@mrgeology no you ignorant cement headed hillbilly. You said taxing. Cant you fuckin read you fucking knob gobbling douchebag
6921,3,0,3,0,1,@mrrickyguevara lmao why would we respect him then? he's a hoe if that's true
6922,3,0,2,1,1,@mrspinkyyyy what's the name of that hoe? Lol it sounds good
6923,3,0,3,0,1,@msteffens32 @StonerBoii2cold back in high school w/ one. fuck these hoes now nigga lol thats what they for
6924,3,0,0,3,2,@mtmcly he will need monkey bars on his tricycle
6925,3,0,3,0,1,"@mukeworld @deIukesionaI he has one called ""pussy pop"" I think it's for cats"
6926,3,0,3,0,1,@mulroyms_ fuck dyslexia is an bitch
6927,3,0,3,0,1,@munafal777 karma is a bitch
6928,3,1,2,0,1,@munro_molly no one cares bitch
6929,3,0,3,0,1,@myfriendbriana Jesus walks bitch
6930,3,0,3,0,1,@myfriendbriana can I ask my bitch for other bitches
6931,3,0,3,0,1,@mynamesahmed @tonyr0ckyhorror I rather go choke on your moms bomb pussy
6932,3,0,3,0,1,@mynamesryann @Caroline_Poe called her a cunt too
6933,3,0,3,0,1,@mynamesryann @Caroline_Poe why would i need to call her and bitch/cunt to your face? Im talking to her not you dumbass
6934,3,0,3,0,1,@mza361 I love you and bitches love me.
6935,3,0,3,0,1,@mzkimberz I called you hoe lol
6936,3,0,3,0,1,"@n0tsteven ily 2, I'm at work bitch do you even have any battle ready blades?"
6937,3,0,3,0,1,"@n0tsteven whatever you wall hackin pussy bich I'll fuk u up like I did ur mum, ur sis, ur step sis, ur mums mum, ur mums aunt 420 bich bich"
6938,3,2,1,0,0,@nCrusade @GodManiac_ come wage with us fag
6939,3,0,3,0,1,@nataleovrerytng hoes these days
6940,3,0,3,0,1,@natashaleggero how dare insult that pearl harbor vet. You are a dumb cunt.
6941,3,0,3,0,1,@nathanmbennett2 lol she's always scheming dude. Jaime needs to keep his hoe on a leash....or I mean his sister lol.
6942,3,1,2,0,1,"@nedrock83 don't tell what the fuck to ""stop"" with. 2nd, if you think it's protocol to put 6 shots in someone who's unarmed, you're a retard"
6943,3,0,3,0,1,@neeishaaa one thing about it baby I will NEVER Call a bitch phone bout a nigga. Ion know what app somebody playing with but it AINT ME
6944,3,0,0,3,2,"@neemjemoeder @SvensTweet @Harry_Dillema @wltrrr steek d morele vinger maar in j neus, zelfde soort types bij NATO stenigt vrouwen by bosjes"
6945,3,1,2,0,1,@negrorayrice @FuckTheMallcops I'll continue dis later. I'll be back bitch.
6946,3,0,3,0,1,"@neiltyson Neil, have you heard that scientists have discovered that, in fact, bitches do be trippin?"
6947,3,0,3,0,1,"@nekolin @DestroTheNoble naaaa, just the faggots! So....I guess you wouldn't be around very long....would ya!"
6948,3,0,3,0,1,@nerissaloren not home. Headed to work sorry ho
6949,3,0,3,0,1,@nessauzc lmao if the shoes fit? &#128094; lace them bitches up. I'm talking in general &#128514;
6950,3,0,3,0,1,@nfl am I watching football or pussy soccer? Wtf?
6951,3,0,1,2,2,@nhatty_ice49ers thank you jackass zebras
6952,3,1,2,0,1,@nick_scott25 come watch Godzilla then faggot
6953,3,0,3,0,1,@nick_scott25 sounds about right to many dumb bitches work there welcome to my life
6954,3,0,3,0,1,@nickboydos bunch of pussies.
6955,3,0,3,0,1,@nicole_steines whatever you fucking pussy &#128514;
6956,3,0,3,0,1,@nicolleashby now I'm chewy high with a hard ass dick. Ooh there goes my pager could it be a trick bitch?
6957,3,0,3,0,1,@nicsarantos @Huntermoore she looks like the pussy lips are huge
6958,3,0,3,0,1,@niggie95 aka the lonely bitches
6959,3,0,3,0,1,@niggieesmalls I got ugly niggah problems. Lol but you got pretty niggah problems. Too bad they the same problem. &#128514;
6960,3,0,3,0,1,@nightpurrowler @Oskzilla pussy shit!
6961,3,0,3,0,1,@nightpurrowler niggah das gay
6962,3,0,2,1,1,@nikkiconner13 @bellabelcastro trippy hoes &#127744;&#127744;
6963,3,0,3,0,1,@nkyathappala I'm gonna drink monster til I sue we gettin the bitch #GottaGetThe30
6964,3,1,2,0,1,"@noPOPULARity_ lmaoo one nigga had that 2nd pic as ""Looove that pussy from Popeyes!"" lmaoo that shit killed me"
6965,3,0,3,0,1,"@noah_55 also you can only refer to a girl as ""bitch"" if she has sucked your D #BetDat"
6966,3,0,3,0,1,@noma2300 bitch fuck you &amp; your dad.
6967,3,0,2,1,1,"@noobde @RodriguezLiam *draws perfect scorpion*

*writes name all retarded*"
6969,3,0,3,0,1,"@normingtonTJ @hollywood_ferg7 lmfao sorry bitch, no one likes you wes"
6970,3,2,1,0,0,@nosfiend215 @faggot696969 niggers
6971,3,0,3,0,1,@noturavurage You can roll? And what you got to eat? Barter system my nig!
6972,3,0,0,3,2,@npratc Explains why they're waving trash bags around over their heads.
6973,3,0,3,0,1,@nsanemujer @surfboard101 fuck you both bitches.
6974,3,1,2,0,1,"@nyrkelsmads Im not a bully, you half-retarded talking flotation device! @kimberlymt413 I assure you, Im no bully."
6975,9,0,1,8,2,"@nytimes seems if they dont come up with it, its trash, nobody outside hollywood knows what ppl will pay to see..ha! Guess those in hw dont"
6976,3,0,3,0,1,@oJvrdy i have that bitch bloked lmao
6977,3,2,1,0,0,@oVoshubham No the fuck am not bitch how bout u get out there bitch ass Nigga stupid ass
6978,3,1,2,0,1,@oak_log check yer phone nigger
6980,3,0,1,2,2,@obamac0re I don't like it peaceful that's boring I like fighting I come from the ghetto do u remember that it's p impossible for me not to
6981,3,0,3,0,1,@officiallyshay where you been at nigglet? I ain't seen you in a while.
6982,3,0,1,2,2,"@ofhdirector Everybody, look at this bird-killing wind mill lover. ;-)"
6983,3,0,3,0,1,@ohVixen @iBaneXx You gotta respect a bitch before she let's you put your entire arm in her vagina.
6984,3,0,3,0,1,@ohVixen I love laying in bed by myself because I have a twin size bed and bitches be takin up 3/4 and I ain't havin that
6985,3,0,3,0,1,@ohVixen bitches be crazy.
6986,3,0,3,0,1,@ohso_blessed @Wale lmao! whore my life on a bad day is better than any good day that you've ever had. fuck a day bitch haha
6987,3,0,3,0,1,@ohyeahtrip Congratulations brother! We in that hoe!
6988,3,0,2,1,1,@okoruoni You're trash.
6989,3,0,0,3,2,"@oliver_______ if you're making 300 clams for betting 5, i hope you do it for a living"
6990,3,0,1,2,2,"@oliviagobert lmao yes I kind of like it it's not that ghetto yet &amp; they are and then he says ""u feel me"" &#128525;&#128525;&#128557;&#128166;"
6991,3,3,0,0,0,@onIinebaby I knew you were a faggot though
6992,3,1,2,0,1,@onedirectum fugly white bitch
6993,3,1,0,2,2,@operationSAFE @GaltsGirl lived there and can attest to that. Trust them over any muzzie nation by a million light years
6994,3,0,0,3,2,"@orchetect Are we doing Mad Libs now? Cool. Uh... 
Twinkie 35' long, DJ Pon3 cameo, Magic&#8482;, Crystal Tree. #TNGSeason4Finale"
6996,3,0,3,0,1,@oscarstyless Bye bitch byeeeee!
6997,3,0,1,2,2,@osnapitzthorne @AcaciaBrinley trash?
6998,3,0,3,0,1,@ovoxokatie hoe stfu
6999,3,0,3,0,1,@ozwashere What the fuck is wrong with you. You can't call urself a man if u call a girl a bitch. Ur a fuckin loser bro
7000,3,0,2,1,1,@ozzie_garza stfu bitch
7001,3,1,2,0,1,@p0rnoPuppy He called @waynebrady a nigger
7002,3,0,3,0,1,@p_jones2 this hoe got some issues!
7003,3,1,2,0,1,@pablofunes_ Oh totes girl. I'm also blasting Mayday and wearing an oversized hoodie. Get at me queer
7004,3,1,2,0,1,@panchoftf I'm trying to catch diabetes so I'm fuckin a white bitch
7005,6,0,0,6,2,@panchoftf red and yellow it should be then
7006,3,0,0,3,2,"@paolo Like...Charlie Chan-style? (Never saw that, either.) Hmm...makes me think of the ""Cockneys"" in the Killzone series."
7007,3,2,1,0,0,@passIt2Liv Hit a bitch it's not like you can see the bruises
7008,3,0,3,0,1,@patarnold95 that hoe over there
7009,3,0,0,3,2,@patrickkimmis @White1979 Remember Dad running a rotary hoe over corn after a freeze to knock the dead leaves off after they turn brown
7010,3,2,1,0,0,@patrickstpierre You're a fucking faggot.
7011,3,0,0,3,2,@pauIjac because their parental unit is trash.
7012,3,0,0,3,2,"@pcrossvol there's always one...they never realize they are the worst- the unsolicited unaffiliated trash talker"""
7013,3,0,3,0,1,@peighxo @baestation bitch got arms like piccolo
7014,3,0,3,0,1,"@penisgravy 
Is dem? I wants to has my weenis swingin but da twitter say day shut my colored ass down"
7015,3,1,2,0,1,@percolate @kcraigwell what's next? fingers in dykes?
7016,3,0,0,3,2,"@petehelm yeah, but Sting was already a proven draw. this is apples and oranges. he signs people with the sole purpose of burying them."
7017,3,0,3,0,1,@peteyhoti @aubreykelson 'ell naw dogs run this bitch
7018,6,0,0,6,2,@peteyhoti that funky monkey
7019,3,1,0,2,2,"@phalaenadispar 
How day feel bout colored folk?"
7021,3,0,3,0,1,"@pharary04 stop being a bitch and speaking on my name little girl , thank you."
7022,3,0,3,0,1,@pharary04 you don't know me but I got a whole video of you sucking the life out of my pussy &#128527;&#128564;bye stranger &#128536;
7023,3,0,3,0,1,@phishlicia I got weed. Come over faggot
7024,3,2,1,0,0,@phishlicia I'm 5'8 fag &#128536;&#128536;
7026,3,2,1,0,0,@phreshagu_25 yeah you right and you know them Mexicans bringing all they family that hoe finna be packed
7027,3,0,2,1,1,@piersmorgan @JeremyClarkson You two need to stop acting like two little bitches.
7028,3,0,2,1,1,@piersmorgan his hillbilly ass would shoot ya piers put ya right next to the buck hangin on his redneck ass wall
7029,3,0,3,0,1,@piersmorgan house keeps passing CR's senate says no because harry ried is obamas bitch.. not his states who does the senators represent?
7030,3,0,3,0,1,"@piersmorgan shut up with your arsenal already, you bitch!"
7031,3,0,3,0,1,@pistol_pete96 @ZP3_ @max_byers12094 LJ hoes!!
7032,3,0,3,0,1,"@pistol_pete96 @ZP3_ fuck y'all if you doubt me, I'm a piece of white trash I say it proudly"
7033,3,0,3,0,1,"@pistol_pete96 that's a good choice, except all the whale bitches you'd fuck would get pregnant"
7035,3,1,2,0,1,"@ploppy74 
And you a funny ofay! My mammy woulda been happy I made friends wit da folk dat brought us to da new world in chains"
7036,3,1,2,0,1,@poak_ But then you have no idea what people's actually personalities are like maybe Pamaj has always been a cunt hahaha
7037,3,0,3,0,1,@poak_ he was no more a cunt with a shitty attitude than Apex or Pamaj or Banks.
7038,3,0,1,2,2,"@politicsofamy Whoa easy Amy, don't slag the Canucks too much with such a generalization"
7039,3,0,3,0,1,@politicsofamy puss or pussy?
7040,3,0,3,0,1,"@politsoutherner @leahmeyer49 
If you don't vote you don't have a right to complain. That being said, I didn't vote for the son of a bitch&#128515;"
7041,3,0,3,0,1,"@politsoutherner @leahmeyer49 
Yeah, I'd want to shoot the son of a bitch myself. LOL"
7042,3,2,1,0,0,@poloswagmaster if you go could you hook up the plant city faggots or
7043,3,1,2,0,1,@polotags20 pussy
7044,3,3,0,0,0,@pombuenaa I'm surprised you could read it with slits for eyes
7045,3,0,0,3,2,@pontotoc2 Aren't they the best? There story is here: http://t.co/Hs3nIFMueK. Now it's time to visit our yellow friends at @21cCincinnati!
7046,3,0,3,0,1,"@popularcritic1 @discordianslip @fredrogers75 And you thought a camera would steal your soul. Shut the fuck up, you stupid twat."
7047,3,0,3,0,1,@porcelina33 i was raised the person that uses a gun and cant take an ass whipping is a pussy
7048,3,1,2,0,1,@pot_headed yeah I tend you grab ass &#128075;and smack bitches in the morning . I don't think you can hang lol&#128514;&#128076;
7049,3,0,3,0,1,@potpwincess @longbongchris she's a dyke
7050,3,0,3,0,1,@potpwincess bitch was at a gas station puffin. I swear that's so trashy... Her nigga should put her in check..
7051,3,0,0,3,2,"@pragathiguru , i'm viswa moulie. I wanna be ur friend.. Please, shall i ?"
7052,3,2,0,1,0,@prettygrl_rocky ugly dyke
7053,3,0,3,0,1,@prettykells bitch yu nt gone mention me back
7054,3,0,3,0,1,@prettymofocka I'm outside where you at?!?! And I'm the pussy
7055,3,1,2,0,1,@pricelessxxx u good man long time my niggah
7057,3,0,3,0,1,@prihncess bitch
7058,3,1,2,0,1,@prihncess fuck you bitch
7059,3,0,3,0,1,@prime13_time @Vbomb20 hey I guess yall forgot im in this bitch too lol
7060,3,0,3,0,1,@prime3_time whoooo?? Lemme find out a bitch run u haha
7061,3,0,3,0,1,@princessfaggit I don't see tears bitch
7062,3,0,3,0,1,@princessfaggit cry bitch
7063,3,1,2,0,1,@princesshil21 if you hate men so much why you trying to look like one? Stupid little cunt
7064,3,1,2,0,1,"@princessmorggan yeah it was such a lie, thats why you deleted it nigger."
7065,3,1,2,0,1,@protegykid I would reply with the red emoji but I'm not a nigger
7066,3,0,0,3,2,@prtini Yes. And the @Yankees. And stalking weird people. SO MANY THINGS. #pr20chat
7067,3,0,0,3,2,"@pubsubs @Adessences @tzanchan86 btw, genocide isn't war. The people of Gaza are no more combatants than the people of the Warsaw ghetto."
7068,6,0,6,0,1,@puckluckbitch @RelaxVibes like I got time to be wasting on some bitch who broke up with me
7069,3,0,3,0,1,@pufntrees the bitch ass nigga I just called a bitch
7070,3,1,2,0,1,@pussyjuices drink pussy juice nigga
7071,3,0,3,0,1,@pyroballyPOOPS 6-1 bitch dont hate
7072,3,0,3,0,1,@quezada_carlos7. Right these hoes on my dick about u dats how
7073,6,2,3,1,1,@quilzel That's how rednecks eRecycle. http://t.co/6LRXIqSi8B
7074,3,1,2,0,1,"@raajanS holy fuck, frozen pussy! you are crazy!"
7075,4,0,1,3,2,@rachaelkbrown @BillyButlerKC @Oreo unexplainable!
7076,3,0,1,2,2,@rachel_gautreau @babyydrey hey Rachel G my name isint Kenneth ok let's just get that straight &#128070; you best be backing off before I go ghetto
7077,3,0,3,0,1,@rachh_burkhart grow a pair pussy
7078,3,1,2,0,1,@rachh_burkhart talkin bout the retard your sittin on
7079,3,0,3,0,1,@radar_online old cunt needs to die
7080,3,0,3,0,1,@radar_online to HELL with the plasticassed bitch!!
7081,6,0,6,0,1,@raider_level them hoes ain't thick at all u clowning
7082,3,0,0,3,2,@ramaxe1965 dubya hates todays teabagger movement.
7083,3,0,3,0,1,"@ramonastewart OK Now you're talking my language, none of this pussy-whipped RINO whining"
7084,3,0,1,2,2,@rasheedibrahim_ once it gets cold yall gonna be trash again lol
7085,3,0,0,3,2,@rashidgill5 I'll see you guys later. I gotta go bake my blood crackers. @RazaHussain101
7086,3,0,3,0,1,@ratchetandsassy @ me hoe
7087,3,0,3,0,1,@ratedtfxrtaylor text me queer bait
7088,3,0,1,2,2,@ravenalegria13 @prattprattpratt I was impressed that anybody could chug a Smirnoff Ice that quickly.
7089,3,0,3,0,1,@ravingrave @TheKevShow504 @eeegggiiiaaaP that's Kevin with the hoes &#128514;&#128514;
7090,3,0,0,3,2,@rbigwood @GameOfArmsAMC of course! Win or lose you always had the most exciting matches. Spilt blood and all and you aren't a trash talker!
7091,3,0,1,2,2,@rbigwood when Hollywood Underwood took his shirt off and started screaming in the dark hah like a horror movie with the nips!
7092,3,0,3,0,1,@rbomem you a broke bitch too.
7093,3,2,1,0,0,@real5Hfacts stfu u ugly dyke
7094,3,1,2,0,1,@realDonaldTrump call him a pussy as he should!
7095,3,2,1,0,0,"@realDonaldTrump he looks like reg. Memphis,tn. trash! we got them everywhere."
7096,3,0,3,0,1,@realbigasian wtf mine was just a fried Twinkie w powdered sugar I got hoed
7097,3,0,3,0,1,"@realffriends bitch I might be
**~aesthetic~** http://t.co/cYOpCv8oq8"
7098,3,0,2,1,1,"@realmarkhenning lol, We gotta let these hoes know. *pow pow* this aint what they want. &gt;&gt;"
7099,3,0,3,0,1,"@realmarycarey @dolvett he's a better trainer, Jillian really acts like a bitch sometimes!"
7100,4,0,4,0,1,@rebellious_midy lls omg omg me too getting harrassed by my bby father smh on ig tlk bout hw mch he miss me bitch please
7101,3,1,2,0,1,@red_daddy17 @lilJohn_Fnv9 and dis wus after i offered to help faggot ass nigga get custody of his kids.... Im lowkey heated..
7102,3,0,3,0,1,@red_daddy17 @lilJohn_Fnv9 man fck dat tranny.... Juwanna man ass nigga....
7103,3,0,2,1,1,@red_is_raw lol yeah birds be chirping outside. Bastards.
7104,3,0,3,0,1,"@reddroostermann &lt;- I poked this little pussy with a stick, and he curled up into a little ball like a pill bug. @fredseviltwin"
7105,3,0,3,0,1,@rednexican69 sounds like a bad bitch.
7106,3,0,3,0,1,@redron100 but when its the same method other colonial states employed france england... They dont get to bitch when its their playbook
7107,3,1,0,2,2,@regankelly91 go the gulls. First grade should be a cracker. Physical!
7108,3,0,3,0,1,@reganpate @I8dis dumb hoe
7109,3,0,3,0,1,@rellyOnSMASH @LiveAndUncut my bitch do all that and still go out
7110,3,0,0,3,2,"@rem @slicknet @netmag right, so the link would be your trash bin &#8230; gotcha"
7111,3,0,3,0,1,@reneeXOmarie yeah she didnt wana bring that pussy to us or tell us where he was so we could just go find one Mexican in this city full
7112,3,0,2,1,1,@renfro_tiffany @ADawg2016 adawg getcho ghetto booty up
7113,3,0,3,0,1,@reptar_ray nigglet send me the pictures
7114,3,0,3,0,1,@rezlife3 I got your moms ass on my breath pussy ;)
7115,3,0,3,0,1,@rezlife3 little bitch
7116,3,0,3,0,1,@rhythmixx_ @jaymcnuggets ohhhhh you bitch
7117,3,1,2,0,1,@rhythmixx_ bitch please
7118,3,0,3,0,1,@rhythmixx_ why you gotta hoe me like that
7119,3,0,1,2,2,"@richarddeitsch yeah,but the cripple not getting up clean helped the call out...wouldn't have been fair either way"
7120,3,0,3,0,1,@richiechristie1 I should've &#128553; that bitches wallet was tigher than her pu$$y
7121,3,1,2,0,1,"@rickahyatt @donaldbroom @Poysti 
That bastard Obama is giving them to the f-ing wetbacks."
7122,3,0,2,1,1,@rickandbubba that's enough of making fun of retarded people talking that way
7123,3,1,2,0,1,@rickerozeaye you see me texting you bitch
7124,3,3,0,0,0,@rickygervais BORING&amp;HACK allah and mohamed are also against fags.PLEASE mention them as well.did God take away your balls as punishment?
7125,3,0,3,0,1,@rikki_lovee @StephyRae7 @TheOneMiss_Luu @GabrielaAngela4 Lets hangout Monday nigs?
7126,3,0,3,0,1,@rikki_lovee bitch! Why can't I retweet your shit?! Lol love you! Hope you're having a great bday! (:
7127,3,0,3,0,1,@rikki_lovee you're wearing my sweatshirt in your snapchat story hoe! Love you tho lol
7128,6,1,5,0,1,"@rilantis_1732 I was hoping you went with the Mr. Chow part on hangover 2. ""But did you die?"" Dumb bitch ass sloot!!"
7129,3,0,3,0,1,@riseofthefags69 stfu prude ass basic ass bitch
7130,3,1,2,0,1,"@riwhey_000 I'm just kidding, I'm not a fucking faggot"
7131,3,0,3,0,1,@rlfclifestyle wtf that bitch was driving around drunk
7132,3,0,3,0,1,@rmusshy pussies! #StB
7133,3,0,3,0,1,"@rniXX oh yeah and fuck the Lakers too, bitch boi!"
7134,3,1,2,0,1,@robbiegallinis hey bitch boy #nigorprobz
7135,3,1,2,0,1,@robfee What a #narcissistic cunt he is.
7136,3,0,0,3,2,@rochaaxx yellow
7137,3,0,2,1,1,@ronniecaine no in the instrumental I'm not retarded -_-
7138,3,1,0,2,2,@ronniecaine so 'how bout now' was just trash huh.
7139,3,0,3,0,1,@ronsonsolaqa I love you too pussy.... Lmaooo
7140,3,0,2,1,1,@rowboy_quest promotion that's hoe ya do it http://t.co/Tpnmbd6z
7141,3,0,3,0,1,@rubberchloe okay love you bitch
